

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.


queryDateTime:2019-10-01T08:46:21PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.	Object Name	RA	DEC	Type	Velocity	Redshift	Redshift Flag	Magnitude and Filter	Separation	References	Notes	Photometry Points	Positions	Redshift Points	Diameter Points	Associations
109	SDSS J021839.12-002627.1	 34.66302 	  -0.44088 	G	  -216	-0.000721 	SPEC	21.2g	  0.000	1	0	15	2	1	4	0
110	SDSS J021906.19+002536.2	 34.77583 	   0.42672 	G	  -981	-0.003273 	SPEC	18.9g	  0.000	0	0	15	2	1	4	0
111	SDSS J021945.15+212500.2	 34.93814 	  21.41675 	G	  -265	-0.000884 	    	     	  0.000	1	0	0	1	1	0	0
112	SDSS J022039.50+010543.1	 35.16460 	   1.09532 	G	  -159	-0.000529 	SPEC	20.6g	  0.000	0	0	15	4	3	4	0
113	SDSS J022158.75+005804.4	 35.49482 	   0.96791 	G	  -159	-0.000532 	SPEC	23.3g	  0.000	0	0	15	2	1	4	0
114	SDSS J022214.03+005344.7	 35.55849 	   0.89576 	G	   -14	-0.000046 	SPEC	21.0g	  0.000	3	0	15	2	1	4	0
115	SDSS J022219.71+004014.1	 35.58215 	   0.67061 	G	   -46	-0.000154 	SPEC	21.5g	  0.000	1	0	15	2	1	4	0
116	SDSS J022257.11+210133.2	 35.73796 	  21.02591 	G	   -64	-0.000213 	    	     	  0.000	1	0	0	1	1	0	0
117	SDSS J022427.79+001524.4	 36.11581 	   0.25680 	G	   -87	-0.000290 	SPEC	21.1g	  0.000	0	0	15	2	1	4	0
118	SDSS J022430.56-001517.9	 36.12737 	  -0.25499 	G	  -174	-0.000579 	SPEC	22.8g	  0.000	0	0	15	2	1	4	0
119	SDSS J022525.79-003530.4	 36.35747 	  -0.59180 	G	  -244	-0.000813 	SPEC	19.3g	  0.000	0	0	15	2	1	4	0
120	SDSS J022559.50-001923.0	 36.49793 	  -0.32307 	G	  -272	-0.000908 	SPEC	22.6g	  0.000	0	0	15	2	1	4	0
121	SDSS J022719.03+004326.4	 36.82932 	   0.72403 	G	  -106	-0.000352 	SPEC	21.7g	  0.000	0	0	15	5	4	4	0
122	SDSS J022721.85-004553.1	 36.84106 	  -0.76477 	G	  -134	-0.000448 	SPEC	22.3g	  0.000	0	0	15	2	1	4	0
123	SDSS J022806.19+000425.0	 37.02581 	   0.07361 	G	  -144	-0.000479 	SPEC	22.2g	  0.000	0	0	15	5	4	4	0
124	SDSS J022826.24-003229.6	 37.10935 	  -0.54156 	G	  -931	-0.003104 	SPEC	21.5g	  0.000	0	0	15	2	1	4	0
125	SDSS J022828.74+005219.8	 37.11977 	   0.87217 	G	   -22	-0.000075 	SPEC	20.4g	  0.000	2	0	15	2	1	4	0
126	SDSS J022911.17-010746.8	 37.29657 	  -1.12969 	G	  -101	-0.000336 	SPEC	22.3g	  0.000	0	0	15	2	1	4	0
127	SDSS J023030.48-010635.3	 37.62704 	  -1.10982 	G	  -165	-0.000552 	SPEC	22.6g	  0.000	0	0	15	2	1	4	0
128	SDSS J023203.38+002532.8	 38.01409 	   0.42578 	G	  -153	-0.000509 	SPEC	21.5g	  0.000	0	0	15	4	3	4	0
129	SDSS J023554.21-011102.6	 38.97588 	  -1.18406 	G	   -88	-0.000293 	SPEC	22.7g	  0.000	0	0	15	2	1	4	0
130	SDSS J023648.52+004344.4	 39.20220 	   0.72901 	G	  -190	-0.000634 	SPEC	20.2g	  0.000	0	0	15	2	1	4	1
131	SDSS J023830.91-010907.3	 39.62882 	  -1.15205 	G	  -192	-0.000642 	SPEC	22.5g	  0.000	0	0	15	2	1	4	0
132	SDSS J023858.00-002128.1	 39.74167 	  -0.35783 	G	  -852	-0.002843 	SPEC	20.8g	  0.000	0	0	15	2	1	4	0
133	SDSS J023926.17+000351.2	 39.85907 	   0.06422 	G	    -3	-0.000011 	SPEC	20.9g	  0.000	2	0	15	2	1	4	0
134	SDSS J023935.05-000831.9	 39.89608 	  -0.14221 	G	  -444	-0.001481 	SPEC	22.8g	  0.000	0	0	15	3	2	3	0
135	SDSS J024003.82-005339.9	 40.01594 	  -0.89442 	G	  -184	-0.000614 	SPEC	21.4g	  0.000	0	0	15	5	4	4	0
