

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.


queryDateTime:2019-09-27T11:16:56PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.	Object Name	RA	DEC	Type	Velocity	Redshift	Redshift Flag	Magnitude and Filter	Separation	References	Notes	Photometry Points	Positions	Redshift Points	Diameter Points	Associations
68	SDSS J024606.42-071538.6	 41.52677 	  -7.26075 	G	666345	 2.222688 	SPEC	20.7r	  0.000	2	0	15	3	2	4	0
69	SDSS J024614.19+010831.5	 41.55913 	   1.14210 	G	621409	 2.072796 	SPEC	21.9g	  0.000	0	0	15	5	4	3	0
70	SDSS J024718.25-011041.9	 41.82606 	  -1.17833 	G	648352	 2.162670 	SPEC	22.5g	  0.000	0	0	15	3	2	4	0
71	SDSS J024720.78-000038.8	 41.83659 	  -0.01080 	G	714808	 2.384344 	SPEC	21.6g	  0.000	8	0	15	6	5	4	0
72	SDSS J025548.39-073136.4	 43.95165 	  -7.52678 	G	696595	 2.323591 	SPEC	21.6g	  0.000	0	0	15	3	2	4	0
73	SDSS J025612.16-080748.5	 44.05069 	  -8.13017 	G	770307	 2.569467 	SPEC	21.4g	  0.000	0	0	15	2	1	4	0
74	SDSS J025641.04+002915.5	 44.17100 	   0.48765 	G	851413	 2.840007 	SPEC	22.1g	  0.000	4	0	15	3	2	4	0
75	SDSS J030630.15-000400.5	 46.62566 	  -0.06681 	G	833423	 2.780000 	PHOT	22.5g	  0.000	1	0	21	2	0	4	0
76	SDSS J030702.23-001511.7	 46.75933 	  -0.25326 	G	827427	 2.760000 	PHOT	21.6g	  0.000	1	0	21	2	0	4	0
77	SDSS J035422.94-001810.1	 58.59559 	  -0.30281 	G	613199	 2.045410 	SPEC	21.2g	  0.000	1	0	15	2	1	4	0
