Object Name,RA,DEC,Velocity,Redshift,Magnitude and Filter
SDSS J105943.09+621057.3,164.92956,62.182590000000005,550168,1.835164,22.1g
SDSS J105944.21+021754.2,164.93425,2.2984,362761,1.21004,22.3g
SDSS J105945.83+571721.8,164.94098,57.28941,314782,1.05,21.2g
WISEA J105948.46+475525.0,164.95189,47.923559999999995,450383,1.502315,21.3g
WISEA J105951.78+135800.6,164.96577,13.96685,330552,1.102601,22.1g
WISEA J105952.68+491525.6,164.9694,49.25715,367236,1.224967,22.1g
WISEA J105953.69-010449.8,164.97324,-1.0802200000000002,436852,1.45718,23.0g
SDSS J105954.49+634310.6,164.97717,63.7195,941260,3.1397060000000003,21.6g
WISEA J105955.01+564634.7,164.97928000000002,56.77641,566905,1.8909900000000002,22.7g
WISEA J110001.91+460645.6,165.00796,46.11261,325013,1.084126,21.9g
SDSS J110007.84+013147.0,165.03267,1.52973,338688,1.12974,21.4g
SDSS J110010.36+125319.3,165.04323,12.8887,776533,2.590234,21.0g
WISEA J110010.74+353359.3,165.04462,35.56644,382179,1.274812,21.2g
WISEA J110013.88+471151.2,165.05798000000001,47.19763,377724,1.259951,22.7g
WISEA J110015.19+192035.0,165.06323999999998,19.34305,392640,1.309705,22.2g
WISEA J110018.24+012632.8,165.07598000000002,1.44223,336034,1.12089,22.9g
WISEA J110018.24+573202.5,165.076,57.53403,704512,2.35,22.4g
WISEA J110018.52+295458.7,165.07726,29.916109999999996,358064,1.194373,20.7g
SDSS J110020.65-010852.3,165.08608,-1.14788,362344,1.20865,21.8g
WISEA J110021.27+461552.8,165.08864,46.26465,449692,1.500011,23.4g
SDSS J110021.26+620933.6,165.08874,62.1592,799950,2.668345,21.4g
WISEA J110022.94+085853.0,165.09566999999998,8.98134,718559,2.396855,21.3g
WISEA J110023.17-004027.0,165.09658000000002,-0.67416,304679,1.0163,21.3g
WISEA J110025.40+102918.0,165.10605,10.48853,763167,2.54565,20.8g
WISEA J110026.07+103057.1,165.10873,10.51598,668120,2.228609,21.2g
WISEA J110028.14+075951.0,165.11717,7.997560000000001,396743,1.323393,21.9g
WISEA J110029.08+003910.5,165.12117,0.65294,428505,1.42934,22.6g
WISEA J110029.07+464244.2,165.12117,46.712509999999995,813682,2.7141490000000004,20.6g
SDSS J110030.49+292025.1,165.12708,29.340320000000002,716716,2.390707,21.9g
WISEA J110031.20+455547.7,165.12989,45.929809999999996,313209,1.044753,23.3g
WISEA J110034.82+575222.8,165.14518999999999,57.873,704512,2.35,23.3g
SDSS J110036.21-005227.8,165.15091,-0.8744,315460,1.05226,21.8g
WISEA J110042.96+573639.2,165.17872,57.61094,704512,2.35,20.8g
SDSS J110045.51+455103.4,165.18965,45.850970000000004,500872,1.6707290000000001,20.8g
WISEA J110047.56+084325.4,165.19829,8.72369,339622,1.132857,21.2g
SDSS J110047.80+092429.0,165.19919,9.4081,749197,2.4990509999999997,21.6g
WISEA J110048.58+190019.8,165.20238,19.00563,336626,1.122863,21.4g
SDSS J110051.57+020437.4,165.21488,2.07707,308277,1.0283,21.7g
SDSS J110052.49+283233.7,165.21875,28.5427,797722,2.660914,21.4g
SDSS J110057.37+001457.8,165.23906000000002,0.2494,304589,1.016,21.5g
SDSS J110100.75-004925.5,165.25314,-0.82375,331262,1.10497,22.1g
SDSS J110101.29+251939.0,165.25542,25.32752,697206,2.325627,21.7g
SDSS J110106.38+024829.7,165.2766,2.8082700000000003,711089,2.3719360000000003,21.9g
WISEA J110107.72+183823.3,165.28218999999999,18.63963,882673,2.944281,20.7g
WISEA J110108.26+214921.7,165.28452,21.82287,554087,1.8482349999999999,22.0g
WISEA J110111.00+482943.1,165.29574,48.49537,383927,1.280641,21.8g
SDSS J110111.55+015330.7,165.29814,1.8918599999999999,305069,1.0176,22.2g
WISEA J110111.99+352111.7,165.30004,35.35325,553117,1.845,20.11
SDSS J110112.01+471945.1,165.30006,47.329209999999996,567519,1.893038,24.2g
SDSS J110115.84+213121.9,165.31601,21.52276,1382922,4.61293,17.6g
WISEA J110117.38+094357.6,165.32258000000002,9.7327,397513,1.3259610000000002,22.7g
WISEA J110117.55+491539.2,165.32317,49.26116,846188,2.822579,21.1g
WISEA J110118.54+580030.7,165.32743,58.00858,914367,3.05,21.6g
WISEA J110120.56+454639.4,165.33553999999998,45.77753,415315,1.385343,22.7g
WISEA J110125.97+091906.0,165.35826,9.31835,1297690,4.328628,22.3g
WISEA J110128.04+250017.8,165.36685,25.004929999999998,1972194,6.578530000000001,21.0g
SDSS J110128.11+022159.0,165.36715,2.3664099999999997,303366,1.0119200000000002,21.5g
WISEA J110130.55+295340.3,165.37718,29.894479999999998,505150,1.685,19.32
WISEA J110130.77+453742.4,165.37822,45.62846,345515,1.152513,22.4g
SDSS J110131.03+573500.8,165.37929,57.58356,1094243,3.65,20.7g
SDSS J110132.03+071939.6,165.38349,7.32769,463642,1.5465440000000001,22.0g
SDSS J110132.31+085613.0,165.38468,8.936960000000001,633389,2.1127580000000004,21.1g
WISEA J110132.54+180156.0,165.38564,18.03216,630714,2.103834,21.9g
WISEA J110132.85+450509.1,165.38688,45.086,457716,1.526777,21.9g
WISEA J110134.01-005045.8,165.39157,-0.8459200000000001,519181,1.7318,20.8r
SDSS J110134.74+015141.2,165.39475,1.86146,316902,1.0570700000000002,22.2g
SDSS J110136.48+201007.7,165.40201000000002,20.16885,1386711,4.625568,21.7g
WISEA J110137.28+030558.3,165.40535,3.09958,404688,1.349895,22.3g
WISEA J110138.26+021458.3,165.40951,2.24966,328141,1.09456,22.1g
SDSS J110138.42+574208.9,165.41008,57.70247,854409,2.85,24.2g
WISEA J110139.27+061353.6,165.41362,6.2314099999999994,699110,2.331978,21.1g
SDSS J110140.18+004740.9,165.41744,0.79472,435359,1.4522,21.8g
WISEA J110141.46-002719.5,165.42264,-0.45577,436318,1.4554,19.99
SDSS J110141.56+103044.7,165.4232,10.51246,439767,1.466906,20.6g
WISEA J110144.29-002358.8,165.43442,-0.39963000000000004,433200,1.445,20.5g
WISEA J110147.08+601100.8,165.44663,60.18342,665708,2.2205619999999997,20.9g
SDSS J110149.15-004403.3,165.45479,-0.73429,384074,1.281132,22.0g
WISEA J110149.67+010041.2,165.45716000000002,1.01094,411369,1.37218,22.4g
WISEA J110152.36+573529.8,165.46823999999998,57.59166,704512,2.35,23.8g
WISEA J110153.14+422216.6,165.4715,42.37151,593058,1.978227,21.5g
WISEA J110155.19+044748.5,165.48,4.7967699999999995,761516,2.540143,21.6g
SDSS J110157.28+154945.3,165.48871,15.829260000000001,909537,3.033889,21.5g
WISEA J110159.57+170323.9,165.49826000000002,17.05666,1649672,5.502714,20.0g
SDSS J110200.89+492542.3,165.50371,49.42842,474767,1.583652,21.3g
WISEA J110201.87+003455.5,165.50781,0.58202,1427970,4.763195,22.4g
WISEA J110202.69-000753.7,165.51119,-0.13135,787593,2.627127,22.1g
WISEA J110206.10+574517.8,165.52568,57.75496999999999,314782,1.05,22.6g
WISEA J110210.49-005204.6,165.54377,-0.86797,1672803,5.57987,21.1g
SDSS J110213.57+103705.3,165.55658,10.618160000000001,820528,2.736986,21.0g
WISEA J110214.35+275615.7,165.55982,27.93771,350967,1.170701,23.0g
SDSS J110215.60+575003.1,165.56503,57.8342,1094243,3.65,21.6g
SDSS J110219.19+202740.2,165.58,20.46119,670036,2.235,18.66
SDSS J110227.23+085322.8,165.61348,8.889710000000001,567410,1.892675,21.7g
WISEA J110229.80-020432.5,165.62448999999998,-2.07527,899525,3.000491,19.67
WISEA J110232.12+003910.0,165.63393,0.6528,470536,1.56954,20.3r
WISEA J110232.33+010829.5,165.6349,1.14168,334847,1.11693,24.2g
WISEA J110233.67+600448.4,165.64021,60.08022,484224,1.615197,20.3g
WISEA J110235.06+373954.1,165.64604,37.66509,1995050,6.654767999999999,21.9g
WISEA J110243.15+004830.1,165.67995,0.80813,330317,1.10182,21.9g
WISEA J110243.89+420209.3,165.68298000000001,42.03581,1801182,6.008095,21.9g
WISEA J110246.65+325117.3,165.69413,32.854820000000004,326717,1.08981,21.7g
WISEA J110246.92+575215.5,165.69557,57.87101,1094243,3.65,20.1g
WISEA J110248.76+472636.7,165.70327,47.44355,453361,1.512248,21.8g
WISEA J110249.25+442625.8,165.70503,44.44061,473623,1.5798370000000002,21.7g
WISEA J110250.70+461917.1,165.71132,46.3215,1308143,4.363496,21.6g
SDSS J110251.51+062055.4,165.71463,6.34874,691509,2.3066240000000002,21.8g
SDSS J110251.79+375456.8,165.71584,37.9158,686644,2.290398,21.7g
SDSS J110256.54+011116.8,165.73561,1.18803,336268,1.1216700000000002,22.0g
WISEA J110258.35+453339.9,165.7433,45.56106,321879,1.073674,21.5g
WISEA J110259.56+574405.6,165.74796,57.73477,944346,3.15,21.8g
SDSS J110307.21+345443.8,165.78005,34.91217,553117,1.845,18.76
WISEA J110307.82+574235.1,165.78238000000002,57.709830000000004,1034284,3.45,21.5g
WISEA J110307.87-003935.0,165.78282,-0.65974,2101129,7.008610000000001,20.7g
WISEA J110312.04+574602.4,165.80064,57.767469999999996,314782,1.05,21.6g
WISEA J110315.88+382106.8,165.81618,38.35181,377810,1.260237,22.4g
SDSS J110318.24+074145.1,165.82605,7.695869999999999,791787,2.641117,21.4g
WISEA J110319.13+000430.5,165.82956000000001,0.07561,716940,2.391455,21.6g
WISEA J110322.88+472831.1,165.84553,47.47537,485402,1.619125,23.5g
SDSS J110323.64+574747.1,165.84865,57.79635,849379,2.833223,21.7g
SDSS J110326.38+281930.4,165.85996,28.325120000000002,686283,2.289195,21.8g
SDSS J110329.47+013854.1,165.87281000000002,1.64838,331556,1.10595,21.7g
WISEA J110329.72+014015.2,165.87358999999998,1.67097,454318,1.51544,20.1r
WISEA J110329.96+425222.9,165.87483,42.872890000000005,377970,1.260772,22.2g
SDSS J110331.40+423818.1,165.88083999999998,42.63837,677847,2.261053,21.4g
WISEA J110332.77+645614.1,165.88631999999998,64.93728,1449778,4.835937,21.6g
WISEA J110333.06+462557.6,165.88808999999998,46.43249,1266386,4.22421,21.9g
WISEA J110334.27+565603.7,165.89238,56.9344,797991,2.66181,21.0g
WISEA J110341.99+283525.3,165.92494,28.59035,647310,2.159194,21.6g
SDSS J110342.16+424211.0,165.9257,42.703070000000004,680636,2.2703580000000003,21.7g
SDSS J110343.44+003840.3,165.93102,0.64453,305237,1.01816,21.7g
WISEA J110348.18+502656.8,165.95078,50.44927,573908,1.914351,21.5g
SDSS J110357.10+542338.7,165.988,54.39403000000001,405839,1.353733,20.4g
SDSS J110401.78+520521.6,166.00748000000002,52.08928,754028,2.515165,21.6g
SDSS J110405.50+011855.6,166.02293,1.31546,395456,1.3191,22.3g
SDSS J110405.52+015004.1,166.02303999999998,1.8344900000000002,318332,1.06184,22.2g
WISEA J110418.08+002728.6,166.07538,0.45795,457184,1.525,19.83
WISEA J110418.28+382046.9,166.07613,38.34652,614185,2.0487,22.1R
SDSS J110419.46+012342.3,166.08111,1.3951,499238,1.6652799999999999,21.4g
SDSS J110421.95+235220.6,166.09152,23.87245,680988,2.271531,21.9g
WISEA J110422.26+005602.9,166.09273000000002,0.93429,532132,1.775,20.05
WISEA J110427.86+010848.9,166.11615,1.14677,528615,1.7632700000000001,20.5b
SDSS J110428.91+493334.5,166.12046999999998,49.5596,302041,1.007499,24.0g
SDSS J110431.13+494007.0,166.12972,49.668620000000004,691517,2.306653,21.1g
WISEA J110434.49+051030.1,166.14373999999998,5.17517,333166,1.111323,23.1g
SDSS J110438.64+325128.3,166.16101,32.85787,746961,2.491594,21.4g
WISEA J110441.79+475658.4,166.17404,47.94965,580568,1.936566,23.3g
WISEA J110442.26+192334.8,166.17598,19.39302,396251,1.32175,19.8g
WISEA J110443.42+503057.5,166.18096,50.51597,1921263,6.408643,18.1E
WISEA J110447.54+380406.8,166.19817,38.06859,679630,2.267,21.3R
SDSS J110449.61+313426.5,166.20674,31.57405,735002,2.451701,21.7g
WISEA J110451.53+481010.1,166.21496000000002,48.16924,494043,1.647951,19.6g
WISEA J110456.61+474641.4,166.23613,47.778,448147,1.4948569999999999,21.8g
WISEA J110457.59+235942.8,166.23989,23.99517,1229964,4.102717,22.6g
SDSS J110457.76+314914.8,166.24067,31.820790000000002,653815,2.180891,21.9g
WISEA J110457.83+230606.6,166.24108999999999,23.10187,389631,1.299669,19.7g
SDSS J110458.67-001123.2,166.24448999999998,-0.1898,323677,1.0796700000000001,22.4g
WISEA J110459.30+470218.3,166.24697,47.038340000000005,635672,2.120372,21.1g
WISEA J110501.75+010126.6,166.2572,1.0241200000000001,537849,1.79407,20.5b
SDSS J110503.49+482803.7,166.26459,48.4677,1641877,5.476711,22.5g
SDSS J110504.91+564830.8,166.2705,56.808569999999996,688970,2.298157,20.6g
SDSS J110508.97+354741.9,166.28738,35.79504,759670,2.533985,21.5g
WISEA J110511.62+240121.7,166.29845,24.022579999999998,1204304,4.017125,22.8g
WISEA J110512.33+504147.6,166.30113,50.69645,465740,1.55354,21.8g
WISEA J110514.17-000522.6,166.3092,-0.08928,325047,1.0842399999999999,22.9g
SDSS J110514.36+074057.5,166.30985,7.68265,971419,3.240304,22.1g
WISEA J110515.91+171911.9,166.31645,17.32002,1853204,6.181622,21.7g
WISEA J110522.48-001435.7,166.3439,-0.24338,315154,1.05124,22.8g
WISEA J110522.58+381104.6,166.34408,38.18456,377289,1.2585,19.9R
WISEA J110527.73+452605.4,166.3656,45.43488,379519,1.26594,22.4g
SDSS J110529.01+493941.2,166.37091,49.66145,393741,1.31338,21.0g
SDSS J110531.99+000653.4,166.38332,0.11484000000000001,665681,2.220471,21.9g
SDSS J110533.01+653744.0,166.38761,65.62888000000001,624596,2.083429,22.1g
WISEA J110537.07+282834.9,166.40448,28.476359999999996,493661,1.646675,21.6g
WISEA J110538.43+374828.6,166.41031999999998,37.80793,2056636,6.860198,22.0g
SDSS J110538.61+003448.5,166.41089,0.58015,301130,1.0044600000000001,22.2g
SDSS J110538.99+570731.0,166.41251,57.12523,928070,3.095709,21.1g
WISEA J110540.31+465402.4,166.41796000000002,46.90047,309733,1.0331569999999999,21.9g
SDSS J110541.01+190811.8,166.42091000000002,19.13664,836117,2.788985,21.9g
WISEA J110541.11+471703.7,166.42122,47.284440000000004,559158,1.8651509999999998,24.0g
WISEA J110545.10+461358.4,166.43749,46.23264,525060,1.751412,21.8g
WISEA J110545.15-005519.3,166.43811000000002,-0.92204,343290,1.145092,23.0g
WISEA J110549.32+495529.0,166.45573000000002,49.92463,300509,1.002389,23.1g
SDSS J110550.66+171900.9,166.46113,17.31695,792925,2.6449130000000003,21.7g
SDSS J110550.73+035939.6,166.46138,3.99436,314425,1.04881,22.3g
SDSS J110550.94+064458.9,166.46228,6.7497,712475,2.376561,22.0g
SDSS J110556.61+451832.9,166.48588999999998,45.30917,662755,2.210712,21.2g
SDSS J110558.34+000856.0,166.49309,0.14889000000000002,366182,1.22145,22.8g
WISEA J110600.05+233657.6,166.50021999999998,23.61584,351967,1.174035,20.5g
WISEA J110606.34+462158.0,166.52646000000001,46.36608,367431,1.225618,22.8g
WISEA J110607.08+615350.6,166.5296,61.897380000000005,691060,2.305128,20.8g
WISEA J110608.01+141531.8,166.5333,14.25875,314490,1.049025,22.6g
WISEA J110608.06+471359.0,166.53343,47.233059999999995,390682,1.303175,21.9g
WISEA J110609.96+224508.8,166.54163,22.75239,2072506,6.913136,22.1g
SDSS J110616.53+123203.9,166.56888999999998,12.53444,581843,1.9408189999999998,22.8g
WISEA J110616.76+504108.2,166.56993,50.685559999999995,313654,1.046237,21.6g
SDSS J110624.07+094642.2,166.6003,9.778410000000001,469278,1.565344,22.2g
WISEA J110626.89+030502.4,166.61213,3.084,367733,1.226625,22.5g
WISEA J110627.45+451328.6,166.61426,45.22472,323614,1.079459,24.3g
WISEA J110630.97+453433.8,166.6291,45.57607,1256014,4.18961,21.7g
WISEA J110632.06+643724.8,166.63347,64.62354,1241833,4.142308,21.5g
SDSS J110632.38+465523.4,166.63493,46.92318,808436,2.696653,20.4g
WISEA J110634.67+080042.7,166.64448000000002,8.01188,309629,1.0328110000000001,22.4g
SDSS J110634.97+590145.8,166.64585,59.029340000000005,779696,2.600784,20.6g
WISEA J110635.51+043026.7,166.64801,4.50745,2101919,7.011245,21.5g
WISEA J110636.72+653631.5,166.65313999999998,65.60866999999999,509625,1.699925,21.0g
WISEA J110637.47+521254.3,166.65635,52.2152,437907,1.460701,20.9g
WISEA J110637.96+173203.4,166.65816,17.53431,664040,2.215,18.42
SDSS J110638.93+330903.1,166.66224,33.15088,337115,1.124494,20.1g
WISEA J110639.80+453532.1,166.66546,45.59223,1035168,3.452947,23.1g
SDSS J110642.21+643734.8,166.67591000000002,64.62634,731581,2.44029,21.9g
WISEA J110643.19+250351.3,166.68005,25.06427,407616,1.35966,22.8g
WISEA J110643.64+224916.0,166.68166000000002,22.8214,371744,1.240004,22.7g
WISEA J110645.59+363622.2,166.69007,36.60622,366060,1.2210459999999999,22.0g
WISEA J110646.48+033443.8,166.69384,3.57893,393741,1.313377,22.1g
WISEA J110648.43+362559.3,166.70172,36.43325,381721,1.273284,21.5g
WISEA J110649.17+495339.8,166.70469,49.89436,1815971,6.057427,22.3g
SDSS J110651.00+164812.2,166.71256,16.80341,759086,2.532038,21.2g
SDSS J110651.11+270554.8,166.71296,27.09863,536937,1.791029,21.1g
SDSS J110651.49+075834.2,166.7146,7.97616,679847,2.267725,21.7g
WISEA J110654.04+342159.7,166.7252,34.366620000000005,785876,2.6214,18.31
WISEA J110654.46+112701.1,166.72693,11.450380000000001,519843,1.734009,22.9g
SDSS J110655.41+110356.5,166.7309,11.065719999999999,446084,1.487977,21.8g
SDSS J110659.27+005539.1,166.74698,0.92753,664080,2.2151330000000002,21.7g
WISEA J110701.19+185200.0,166.75472,18.86694,463441,1.545873,21.5g
WISEA J110708.63+230920.0,166.78611999999998,23.15573,749272,2.499303,20.9g
SDSS J110711.63+000519.2,166.79849,0.08868,300980,1.00396,22.0g
WISEA J110711.65+640736.5,166.79856,64.12699,734760,2.450895,20.7g
SDSS J110712.76+001029.0,166.80319,0.17473,305078,1.01763,22.5g
SDSS J110716.28+001557.8,166.81785,0.26607,958706,3.1979,19.9g
SDSS J110716.60+132654.3,166.8192,13.44845,401618,1.3396540000000001,21.3g
SDSS J110717.92+501103.4,166.8247,50.184290000000004,1501998,5.0101260000000005,22.2g
SDSS J110722.23+012808.3,166.84266000000002,1.46898,367051,1.22435,22.0g
SDSS J110726.97+004733.2,166.86241,0.79256,304169,1.0146,22.1g
WISEA J110727.39-002608.4,166.86431000000002,-0.43531000000000003,404240,1.3484,20.7r
WISEA J110727.54+290621.3,166.86486000000002,29.105929999999997,363295,1.2118209999999998,22.2g
SDSS J110729.08+012141.6,166.87118999999998,1.3615700000000002,331930,1.1072,23.5g
WISEA J110730.05+001955.3,166.87537,0.33188,486054,1.6213,21.3g
WISEA J110732.00+494358.4,166.88335,49.732929999999996,344434,1.148909,21.6g
SDSS J110732.80-001056.4,166.88669,-0.18235,387491,1.29253,23.3g
SDSS J110733.70+001548.7,166.89046000000002,0.26353000000000004,388006,1.29425,22.8g
WISEA J110735.23+290725.1,166.89695,29.12357,585468,1.952911,22.1g
WISEA J110735.38+470223.5,166.89733,47.0397,542726,1.81034,22.9g
WISEA J110736.12-000717.3,166.90042,-0.12168,320835,1.07019,21.1g
WISEA J110737.44+450812.0,166.90597,45.13673,426433,1.422426,22.2g
SDSS J110738.32+004431.0,166.9097,0.7419600000000001,301708,1.00639,21.5g
WISEA J110738.37+191650.4,166.90992,19.28071,562129,1.875059,21.6g
WISEA J110740.09+484401.2,166.91708,48.73417,743112,2.4787529999999998,22.0g
WISEA J110740.36+190045.5,166.91813,19.012710000000002,406641,1.356409,23.1g
SDSS J110742.01+471959.1,166.92512,47.333090000000006,545688,1.8202180000000001,21.6g
SDSS J110745.11+462136.5,166.93798999999999,46.36015,370328,1.23528,21.6g
SDSS J110747.33+102538.3,166.94721,10.42733,541125,1.805,18.65
SDSS J110748.24-000202.6,166.951,-0.03408,311278,1.03831,22.1g
SDSS J110748.92+230019.5,166.95389,23.00542,670330,2.23598,21.5g
WISEA J110749.62+374909.1,166.95676,37.81917,682648,2.277069,21.5g
WISEA J110751.28+020117.0,166.9637,2.0215,409906,1.3673,21.7g
WISEA J110751.57+001542.3,166.96493999999998,0.26166,338403,1.12879,21.8g
WISEA J110751.96+011253.8,166.9665,1.2150299999999998,346494,1.15578,22.6g
SDSS J110753.13+012846.5,166.97138,1.4796,306877,1.0236299999999998,22.3g
WISEA J110757.06+064748.2,166.9879,6.7968399999999995,661237,2.205649,21.6g
WISEA J110757.63+382051.3,166.99008999999998,38.347609999999996,440458,1.4692100000000001,21.0g
WISEA J110758.56+481547.6,166.99414,48.26331,528025,1.7613,22.0g
SDSS J110758.89+004958.7,166.9954,0.8329799999999999,337006,1.1241299999999999,22.4g
SDSS J110759.63+530613.0,166.99853000000002,53.10355,922259,3.076325,21.9g
WISEA J110759.69+462110.4,166.99896999999999,46.35282,1668903,5.566861,23.2g
WISEA J110800.91+482656.5,167.00365,48.44907,720136,2.402116,22.4g
SDSS J110802.58+042754.6,167.01076,4.46519,681605,2.273589,21.6g
SDSS J110802.66+004244.3,167.01112,0.71232,443393,1.479,21.6g
SDSS J110802.81+423428.2,167.01173,42.57451,626631,2.090217,21.9g
WISEA J110804.87+001715.9,167.0201,0.28776999999999997,416232,1.3884,21.8g
SDSS J110805.84+103307.8,167.02438,10.5522,1011061,3.372535,21.9g
SDSS J110806.61+001244.9,167.02756000000002,0.21249,334011,1.11414,22.5g
SDSS J110806.75+000843.8,167.02813,0.14552,430442,1.4358,22.1g
SDSS J110806.92+494310.1,167.02886999999998,49.71949,414423,1.382366,20.9g
SDSS J110811.01+614459.6,167.04607,61.74981999999999,551830,1.840705,19.4g
SDSS J110811.56+253839.6,167.04818999999998,25.64436,616141,2.055225,21.7g
SDSS J110815.79+010641.7,167.06581,1.11158,303933,1.01381,21.7g
SDSS J110816.55+501836.0,167.06898999999999,50.31004,642420,2.142882,21.5g
SDSS J110824.14+255616.9,167.10061000000002,25.93804,499051,1.6646560000000001,21.3g
WISEA J110827.23+160056.6,167.11347,16.015729999999998,472173,1.575,19.66
SDSS J1108+4726,167.11778,47.43931,1087725,3.628261,21.5g
SDSS J110828.60+010519.1,167.11918,1.08864,330548,1.10259,22.9g
SDSS J110829.28+564748.9,167.12204,56.79693,676709,2.257258,21.5g
WISEA J110833.55+485235.6,167.13983000000002,48.8766,848103,2.828967,22.8g
SDSS J110835.64+010904.2,167.14854,1.15119,334416,1.1154899999999999,23.4g
SDSS J110836.42+393334.1,167.15178,39.5595,793332,2.646271,21.6g
SDSS J110836.79+450641.0,167.15333,45.1114,1218364,4.064023000000001,21.5g
WISEA J110837.15+050147.3,167.15462,5.03001,495377,1.6524,21.7g
SDSS J110837.20+011129.3,167.15502,1.1914799999999999,321734,1.0731899999999999,22.1g
WISEA J110839.68+363332.2,167.16541,36.5589,714885,2.384598,20.9g
SDSS J110841.53+291117.9,167.17306000000002,29.18832,723677,2.413926,21.3g
SDSS J110843.67+575917.6,167.1821,57.98815,490992,1.637772,21.5g
WISEA J110845.51+072038.2,167.18962,7.34388,496309,1.655507,21.1g
WISEA J110847.99+261040.6,167.20002,26.177960000000002,1237993,4.129499,22.4g
SDSS J110848.67-024953.7,167.20262,-2.8315,898406,2.9967610000000002,20.35
SDSS J110853.95+004823.3,167.22481000000002,0.8065,301624,1.00611,22.1g
SDSS J110857.47-000826.3,167.23946999999998,-0.14065999999999998,301978,1.00729,22.4g
SDSS J110858.01+092446.9,167.24176,9.413039999999999,817211,2.725921,20.9g
WISEA J110859.86+015141.5,167.24944,1.8614,315978,1.05399,22.0g
SDSS J110903.50+005749.2,167.26462,0.96367,309815,1.0334299999999998,22.6g
SDSS J110903.54+460034.7,167.2648,46.00955,614596,2.050072,20.9g
SDSS J110904.31+051202.9,167.26799,5.200819999999999,515712,1.72023,21.4g
SDSS J110907.96+005119.1,167.28319,0.8553200000000001,355377,1.18541,21.6g
SDSS J110909.55+435857.3,167.28984,43.98259,412856,1.377138,21.8g
WISEA J110914.33+253706.5,167.30968000000001,25.61864,549340,1.832402,23.5g
WISEA J110914.54+000857.2,167.31077,0.14923,465848,1.5539,20.5r
WISEA J110915.69+440052.2,167.31513,44.01437,377807,1.260229,20.8g
SDSS J110915.99+302904.0,167.31663999999998,30.48445,649051,2.165,18.95
SDSS J110919.33+045400.4,167.33057,4.90013,322535,1.07586,22.0g
WISEA J110919.36+004343.6,167.33071999999999,0.72923,306688,1.023,22.0g
WISEA J110923.21+261906.3,167.34672,26.31832,669487,2.233167,22.1g
SDSS J110924.18+122424.0,167.35078000000001,12.40668,763406,2.546448,20.2g
SDSS J110925.57-002344.2,167.35657,-0.39564,374741,1.25,19.43
WISEA J110928.91+470947.6,167.37062,47.16339,533968,1.781125,21.6g
WISEA J110935.53+011111.0,167.39833000000002,1.18623,349549,1.1659700000000002,22.1g
WISEA J110938.36+622856.2,167.40971000000002,62.48231,431126,1.438081,22.5g
WISEA J110938.87+190711.9,167.41197,19.119970000000002,415645,1.386443,20.7g
WISEA J110939.59+594739.9,167.41488,59.794369999999994,311680,1.039651,21.8g
WISEA J110940.69-000107.1,167.4196,-0.01871,302751,1.00987,21.8g
SDSS J110942.56+020148.7,167.42736000000002,2.0302,626756,2.090633,21.2g
WISEA J110942.99+493807.0,167.42914,49.63543,487405,1.625807,21.7g
WISEA J110948.62+412958.8,167.45258,41.49951,1087192,3.6264819999999998,21.1g
WISEA J110953.43+672753.3,167.47265,67.46467,826958,2.758436,20.5g
SDSS J110954.67+015805.0,167.47781,1.96806,305794,1.0200200000000001,22.9g
WISEA J110955.92+463136.5,167.4829,46.5266,365445,1.218992,22.9g
WISEA J110955.96+325200.3,167.48323,32.86694,1248636,4.165,20.8g
WISEA J110956.83+482323.6,167.48686999999998,48.3899,586692,1.956993,23.1g
SDSS J110957.58+045008.2,167.48991999999998,4.83563,300725,1.00311,23.0g
WISEA J110957.97+152043.2,167.49166,15.34545,603420,2.012793,20.9g
SDSS J110958.41+020816.4,167.49341,2.13789,315646,1.05288,21.7g
WISEA J111002.17+015259.5,167.50913,1.88383,355947,1.18731,22.2g
SDSS J111002.74+184016.4,167.51143000000002,18.67128,393586,1.312861,22.3g
SDSS J111004.25+263522.5,167.51771000000002,26.5896,1235561,4.121387,22.4g
SDSS J111007.68+044702.7,167.53203,4.7841,570625,1.9034,20.9r
WISEA J111008.50+471231.5,167.53508,47.20883,462056,1.541253,21.2g
WISEA J111010.23+141203.3,167.54266,14.20089,1253140,4.180023,22.9g
SDSS J111011.08+003711.7,167.54618,0.61993,520782,1.7371400000000001,20.2r
WISEA J111013.58+451243.0,167.55653999999998,45.2119,1787225,5.961541,23.3g
SDSS J111014.40+462619.0,167.56007,46.438629999999996,397349,1.325413,21.6g
SDSS J111014.96+003903.8,167.56236,0.6510600000000001,369332,1.23196,21.9g
WISEA J111015.89+141029.4,167.5662,14.17487,424017,1.414367,21.1g
SDSS J111019.34+472337.6,167.58066000000002,47.39383,472537,1.5762129999999999,21.7g
SDSS J111020.79+000714.4,167.58664,0.12067,333210,1.1114700000000002,22.0g
WISEA J111021.15+463756.5,167.58809,46.63256,538232,1.795347,21.8g
WISEA J111021.52+461343.5,167.58959,46.22874,1087794,3.6284910000000004,21.7g
SDSS J111022.47+015019.6,167.59365,1.8387900000000001,358327,1.19525,22.2g
WISEA J111023.40+461035.0,167.59726,46.176590000000004,373602,1.246202,22.5g
WISEA J111025.20+010025.8,167.60515,1.00734,315043,1.05087,22.5g
SDSS J111025.31+001035.3,167.60547,0.17649,356489,1.1891200000000002,21.2g
