Object Name,RA,DEC,Velocity,Redshift,Magnitude and Filter
WISEA J131402.90+012220.5,198.51228,1.3724100000000001,-33,-0.000109,22.1g
SDSS J131406.60-025521.5,198.5275,-2.9226900000000002,-131,-0.000437,21.2g
2MASS J13141092-0122354,198.54553,-1.37655,-32,-0.00010700000000000001,20.7g
WISEA J131412.56+653102.3,198.55236000000002,65.51733,-45,-0.00015,18.3g
WISEA J131418.64+373801.5,198.57753,37.633590000000005,-39,-0.000131,21.5g
WISEA J131421.78+263726.5,198.59072,26.624240000000004,-47,-0.000157,21.1g
WISEA J131422.70+075235.1,198.59465,7.8764199999999995,-44,-0.000146,19.0g
SDSS J131423.52+612442.6,198.59802,61.41185,-20,-6.8e-05,21.9g
WISEA J131430.18+224736.3,198.62558,22.79335,-27,-9.1e-05,21.1g
SDSS J131431.45-024446.4,198.63106000000002,-2.74625,-99,-0.000331,23.1g
WISEA J131434.92+630239.1,198.64543999999998,63.04425,-26,-8.8e-05,22.0g
WISEA J131446.72+173610.7,198.6947,17.60299,-73,-0.000245,18.68
SDSS J131449.25-000146.8,198.70525,-0.02968,-54,-0.00018,20.9g
WISEA J131449.72+650757.8,198.70735,65.13264000000001,-40,-0.000132,19.7g
SDSS J131450.83+143456.4,198.71184,14.582360000000001,-132,-0.00044100000000000004,20.6g
2MASS J13145095+4012303,198.71192,40.20844,-4,-1.2e-05,18.93
SDSS J131451.42+552932.9,198.71425,55.49248000000001,-73,-0.000245,21.1g
WISEA J131452.82+073509.8,198.72006000000002,7.5861,-1,-3e-06,22.5g
SDSS J131503.79+621021.5,198.76586,62.17259,-116,-0.00038700000000000003,21.0g
SDSS J131504.72+181458.5,198.7697,18.249579999999998,-190,-0.0006349999999999999,21.3g
SDSS J131509.78+485045.6,198.79075,48.84601,-101,-0.000338,21.8g
WISEA J131514.55-032700.5,198.81081,-3.4502099999999998,-29,-9.8e-05,18.2g
SDSS J131516.00+485201.6,198.8167,48.867129999999996,-58,-0.000194,21.7g
WISEA J131517.91-030704.2,198.82461,-3.11773,-10,-3.2e-05,19.0g
WISEA J131518.18+610001.7,198.82626000000002,61.000569999999996,0,-0.0,19.9g
SDSS J131522.38+413746.3,198.84328,41.629529999999995,-60,-0.0002,21.5g
WISEA J131522.44+461603.8,198.8435,46.26783,-23,-7.7e-05,18.05
WISEA J131523.43-032653.1,198.84767,-3.4481599999999997,-24,-7.900000000000001e-05,19.1g
SDSS J131525.50+551046.6,198.85629,55.17961,-28,-9.4e-05,20.4g
WISEA J131528.95+635422.7,198.87048000000001,63.9063,-16,-5.4000000000000005e-05,21.9g
WISEA J131530.53+263208.8,198.87726999999998,26.535729999999997,-38,-0.000126,19.1g
WISEA J131532.50+472021.6,198.88549,47.33934,-22,-7.4e-05,18.3g
WISEA J131538.13+132315.5,198.90891000000002,13.38771,-46,-0.000154,17.8g
WISEA J131538.33+225544.6,198.90961000000001,22.92887,-12,-4.1e-05,20.8g
SDSS J131540.16+121013.3,198.91737,12.17038,-133,-0.00044500000000000003,21.3g
WISEA J131541.73+284647.5,198.92418999999998,28.77989,-9,-2.8999999999999997e-05,21.4g
WISEA J131542.05-031408.4,198.92531,-3.23565,-26,-8.7e-05,18.2g
SDSS J131542.74+491119.9,198.92809,49.18889,-2,-8e-06,21.4g
SDSS J131555.07+274844.5,198.97947,27.81239,-22,-7.4e-05,21.5g
WISEA J131557.39+590745.5,198.98881,59.1294,-22,-7.2e-05,21.5g
SDSS J131600.09+452357.9,199.00038,45.399440000000006,-41,-0.000136,19.1g
WISEA J131605.36+320414.3,199.02229,32.07072,-91,-0.000304,17.3
SDSS J131605.36+174851.8,199.02235,17.814429999999998,-8,-2.6000000000000002e-05,21.7g
WISEA J131607.15-031000.3,199.02958,-3.16664,-50,-0.000166,21.9g
WISEA J131615.03-005549.2,199.06266000000002,-0.93034,-28,-9.300000000000001e-05,19.2g
SDSS J131631.83+483616.4,199.13266000000002,48.6046,-131,-0.000436,23.5g
SDSS J131633.55-021714.0,199.13981,-2.28725,-141,-0.000469,16.2g
WISEA J131635.13+093206.7,199.1466,9.53538,-11,-3.8e-05,22.1g
WISEA J131636.25+480924.7,199.15097,48.156909999999996,-660,-0.0022,23.7g
2MASS J13163801+1649189,199.15842,16.8219,-172,-0.0005740000000000001,18.67
SDSS J131640.22+461929.4,199.16763,46.32484,-91,-0.000304,20.3g
WISEA J131642.46+480253.7,199.17698000000001,48.04823,-17,-5.6999999999999996e-05,17.9g
WISEA J131643.45+674232.6,199.18128000000002,67.70916,-190,-0.0006349999999999999,17.6g
WISEA J131645.83+410800.0,199.19069,41.13323,-52,-0.000175,19.7g
WISEA J131653.92+553511.7,199.22468999999998,55.58648,-131,-0.00043799999999999997,20.5g
WISEA J131708.96+261804.2,199.28751,26.30122,-56,-0.000188,22.8g
WISEA J131711.52+184922.6,199.29797,18.823079999999997,-23,-7.7e-05,20.3g
SDSS J131721.22+015016.0,199.33845,1.83778,-132,-0.00044100000000000004,21.7g
SDSS J131721.52+604711.9,199.33977,60.78657,-190,-0.0006349999999999999,19.76
SDSS J131725.41+432033.0,199.35588,43.34252,-157,-0.000524,19.95
SDSS J131728.33+593807.1,199.36811,59.63522,-28,-9.499999999999999e-05,20.2g
2MASX J13172948+4200191,199.37274,42.005390000000006,-40,-0.000133,19.9g
WISEA J131736.19+185849.3,199.40089,18.980420000000002,-58,-0.000195,18.8g
SDSS J131736.26+360948.9,199.40113,36.16364,-354,-0.001181,21.9g
WISEA J131744.12-032848.2,199.4339,-3.48014,0,-1e-06,19.1g
SDSS J131749.91+070455.9,199.45799,7.0822199999999995,-59,-0.000197,22.9g
WISEA J131754.02+312409.6,199.4752,31.40271,0,-1e-06,22.5g
WISEA J131758.12+210921.0,199.49238,21.156,-178,-0.000594,22.4g
WISEA J131759.00+261000.7,199.49586000000002,26.1669,-99,-0.00033,19.29
SDSS J131800.67+514755.4,199.50284,51.79867,-32,-0.000106,22.2g
VII Zw 508,199.54093999999998,57.97549,-35,-0.000118,17.4
WISEA J131816.72+273002.7,199.5698,27.501009999999997,-1,-4e-06,22.1g
WISEA J131826.00+391310.3,199.60837,39.219559999999994,-2,-8e-06,18.00
SDSS J131832.80+155431.7,199.63668,15.90882,-210,-0.000701,21.0g
SDSS J131846.32+261909.4,199.69303,26.319290000000002,-23,-7.7e-05,19.3g
SDSS J131846.83+261854.4,199.69516000000002,26.315140000000003,-40,-0.000135,19.0g
SDSS J131848.62-005432.4,199.70264,-0.909,-47,-0.00015800000000000002,22.2g
SDSS J131853.15+062407.9,199.72149,6.40221,-13,-4.4e-05,17.6g
WISEA J131900.39+175405.4,199.75163,17.90152,-9,-2.9999999999999997e-05,22.3g
SDSS J131901.62+332103.7,199.75679,33.351040000000005,-18,-5.9e-05,20.8g
WISEA J131901.81+404508.0,199.75738,40.75205,-126,-0.00041900000000000005,18.52
SDSS J131902.90+462532.5,199.76211,46.4257,-129,-0.00043099999999999996,21.3g
WISEA J131905.20+112837.6,199.77153,11.476939999999999,-73,-0.000242,22.8g
SDSS J131907.10+015520.6,199.77958999999998,1.92239,-37,-0.000125,22.1g
WISEA J131912.07+381527.1,199.80031,38.25761,-41,-0.000136,18.2g
WISEA J131912.44+165046.2,199.80184,16.84629,-33,-0.00011,17.3g
2MASS J13191239+3418361,199.80191000000002,34.31003,-133,-0.000443,18.1g
WISEA J131912.81+064410.8,199.80333000000002,6.7363800000000005,-6,-2.1e-05,18.58
WISEA J131914.21+012122.5,199.80913999999999,1.35619,-1206,-0.004023,21.2g
SDSS J131916.70+223226.8,199.81963000000002,22.540789999999998,-28,-9.4e-05,19.45
SDSS J131922.96+452715.9,199.8457,45.454440000000005,-130,-0.000434,21.7g
SDSS J131926.89+215330.8,199.86207,21.89191,-30,-0.000101,22.1g
WISEA J131928.95+534746.9,199.87078,53.7964,-24,-8.1e-05,19.8g
WISEA J131929.57+612038.0,199.87322,61.34405,-34,-0.00011499999999999999,18.1g
SDSS J131930.55+115527.7,199.8773,11.9244,-207,-0.0006889999999999999,22.1g
WISEA J131931.87+324007.0,199.88285,32.6684,-10,-3.5e-05,22.0g
WISEA J131932.81+165247.6,199.88675,16.879929999999998,-5,-1.8e-05,18.3g
2MASS J13193327+1824368,199.88863999999998,18.4103,-2,-7.000000000000001e-06,16.9g
2MASX J13193465+5357372,199.89418,53.9603,-53,-0.000177,18.1g
WISEA J131947.75+101739.8,199.94877,10.294319999999999,-4,-1.4000000000000001e-05,21.7g
WISEA J131948.33+180437.3,199.9514,18.07701,-21,-7e-05,18.18
WISEA J131952.01+401954.8,199.96656000000002,40.33194,-59,-0.000197,17.7g
WISEA J131952.17+214522.5,199.96729,21.75625,-36,-0.00011999999999999999,18.5g
WISEA J131954.16+221207.0,199.97569,22.20204,-18,-6.1e-05,17.5g
WISEA J131957.28+422300.6,199.98887,42.38346,-11,-3.6e-05,19.77
SDSS J132002.46+101751.6,200.01028,10.2977,-66,-0.00021899999999999998,21.8g
SDSS J132011.84+465328.5,200.04935,46.89128,-18,-6.1e-05,19.9g
WISEA J132012.93+184230.4,200.05397,18.70842,-7,-2.3e-05,17.1g
WISEA J132013.51+611757.3,200.0564,61.29931,-36,-0.00011899999999999999,19.2g
WISEA J132014.20+675153.1,200.05957,67.86479,-41,-0.00013700000000000002,17.6g
WISEA J132014.84+231756.0,200.06188,23.29901,-20,-6.8e-05,17.5g
WISEA J132016.64+671158.2,200.06846000000002,67.19971,-24,-8e-05,21.4g
WISEA J132019.91+434230.2,200.08285,43.70837,-58,-0.000194,20.3g
2MASX J13202523+6420401,200.10516,64.34453,-15,-5e-05,23.7g
SDSS J132027.75+033000.4,200.11565,3.5001300000000004,-107,-0.000357,21.9g
SDSS J132029.13+061351.1,200.12141,6.2308699999999995,-18,-5.9e-05,22.0g
SDSS J132030.55+052437.9,200.12733,5.41055,-38,-0.000128,20.7g
SDSS J132035.89+633529.1,200.14968000000002,63.5914,-22,-7.5e-05,20.7g
SDSS J132045.52+494410.8,200.1897,49.73635,-1205,-0.004018,22.0g
WISEA J132046.83+405610.2,200.19515,40.93626,-18,-5.9e-05,18.6g
WISEA J132049.20+513338.2,200.20505,51.560629999999996,-19,-6.500000000000001e-05,22.3g
WISEA J132050.74+453457.1,200.21155,45.582570000000004,-65,-0.000217,21.7g
SDSS J132050.98+425532.8,200.21257,42.92581,-1,-5e-06,22.6g
WISEA J132054.06+011055.9,200.22512,1.1821700000000002,-89,-0.000297,21.9g
WISEA J132057.91+223645.8,200.24146000000002,22.61261,-12,-3.9e-05,22.2g
WISEA J132107.53+014210.1,200.28161,1.70287,-130,-0.000433,20.9g
WISEA J132108.93+105632.7,200.28728,10.94248,-62,-0.000206,19.36
WISEA J132113.37+324550.0,200.30598,32.7638,-10,-3.5e-05,20.9g
SDSS J132113.57+334938.3,200.30662,33.82732,-4,-1.4000000000000001e-05,20.9g
WISEA J132113.62+114753.1,200.30673000000002,11.797989999999999,-19,-6.500000000000001e-05,18.7g
WISEA J132114.21+082716.8,200.30945,8.45477,-7,-2.3e-05,23.3g
WISEA J132117.44+181935.9,200.32291,18.32665,-5,-1.6e-05,22.4g
SDSS J132119.38+622750.9,200.33081,62.46408,-27,-9e-05,21.4g
SDSS J132125.40+364455.5,200.35585,36.74879,-208,-0.0006940000000000001,22.1g
SDSS J132130.90+011049.4,200.37884,1.18032,-38,-0.000128,19.97
WISEA J132133.84+441054.5,200.39116,44.18188,-6,-2e-05,23.2g
SDSS J132137.14+354102.3,200.40476,35.68398,-107,-0.000357,22.1g
WISEA J132139.63+162830.6,200.41516000000001,16.47524,-73,-0.00024300000000000002,18.01
WISEA J132140.80+185605.7,200.42,18.934910000000002,-97,-0.000325,20.9g
WISEA J132148.10+172637.9,200.45051999999998,17.44395,-5,-1.8e-05,18.43
SDSS J132149.96+075351.1,200.45819,7.8976,-116,-0.00038700000000000003,20.9g
WISEA J132151.14+051114.7,200.46312,5.18734,-55,-0.000183,20.8g
WISEA J132151.50+420013.4,200.46427,42.003890000000006,-35,-0.00011599999999999999,18.59
SDSS J132156.37+105725.1,200.48488999999998,10.95698,-23,-7.6e-05,21.2g
WISEA J132157.58+452034.3,200.48995,45.34296,-243,-0.0008119999999999999,20.7g
WISEA J132202.20+033318.2,200.50923,3.5550900000000003,-13,-4.4e-05,18.7g
SDSS J132205.42+042641.9,200.5226,4.44499,-41,-0.00013700000000000002,25.1g
WISEA J132209.80+221639.9,200.54083,22.277810000000002,-89,-0.000298,19.8g
WISEA J132222.31+393136.9,200.59292,39.52693,-69,-0.00022999999999999998,18.38
WISEA J132225.74+305728.6,200.60743,30.95787,-38,-0.000128,22.2g
WISEA J132228.55+554259.7,200.61911,55.71655,-11,-3.7e-05,19.2g
2MASS J13223015+1503567,200.62541000000002,15.06572,-17,-5.6999999999999996e-05,18.3g
SDSS J132230.60+361931.5,200.62753,36.32543,-220,-0.000734,20.21
WISEA J132238.50+260313.9,200.66055,26.054289999999998,-37,-0.000124,22.2g
WISEA J132244.48+271634.0,200.68563,27.276090000000003,-23,-7.8e-05,18.4g
WISEA J132245.93+542944.2,200.69149,54.49566,-175,-0.000584,21.0g
WISEA J132250.51+065244.4,200.71033,6.87904,-40,-0.000132,18.3g
SDSS J132251.41+070322.3,200.71421999999998,7.05622,-74,-0.000248,20.6g
SDSS J132251.78+600250.2,200.71576000000002,60.047290000000004,-162,-0.00054,17.7g
SDSS J132259.11+095446.0,200.74635,9.91283,-43,-0.000144,19.9g
SDSS J132302.44+014745.4,200.7602,1.79597,-50,-0.000166,22.3g
SDSS J132305.99+075551.2,200.77497,7.9309,-36,-0.000121,21.9g
WISEA J132309.28-032339.1,200.7888,-3.39426,-23,-7.8e-05,20.1g
WISEA J132309.64+205829.1,200.79032,20.97436,-2,-8e-06,22.8g
WISEA J132310.23+345856.5,200.79273999999998,34.98236,-21,-7.099999999999999e-05,20.8g
WISEA J132311.86+205350.3,200.79938,20.89723,-10,-3.2e-05,19.49
WISEA J132317.24+502017.4,200.82204,50.33825,-3,-1e-05,17.3g
SDSS J132319.84+073305.0,200.83268999999999,7.5514,-10,-3.3e-05,21.4g
WISEA J132321.66+062422.5,200.8402,6.40632,-13,-4.2e-05,20.6g
SDSS J132322.63+123800.4,200.84433,12.63348,-32,-0.00010800000000000001,20.8g
SDSS J132322.86+292040.4,200.84528999999998,29.34457,-49,-0.000164,20.5g
2MASS J13232423+5132272,200.85075,51.54081,-27,-9e-05,17.7g
WISEA J132325.39+550755.2,200.856,55.13201,-51,-0.00016999999999999999,21.4g
SDSS J132328.96+494824.3,200.87067,49.80677,-22,-7.5e-05,22.8g
WISEA J132331.55+630804.1,200.88115,63.13443,-42,-0.000139,19.8g
SDSS J132333.62-025156.8,200.89013,-2.86573,-232,-0.0007740000000000001,21.8g
WISEA J132336.77+585627.6,200.90341999999998,58.941069999999996,-13,-4.4e-05,19.4g
WISEA J132341.83+232833.7,200.9245,23.47627,-3,-1.1e-05,22.0g
WISEA J132343.19+641520.9,200.93014,64.25578,-88,-0.000294,16.1g
SDSS J132348.52+455605.4,200.95218,45.93496,-14,-4.6e-05,22.0g
SDSS J132350.05-025937.3,200.95857,-2.9937099999999996,-49,-0.000164,17.3g
SDSS J132353.54+075214.4,200.97311000000002,7.87069,-29,-9.7e-05,21.8g
SDSS J132356.29+035055.1,200.98457,3.8486599999999997,-113,-0.000376,19.3g
SDSS J132356.95+443210.6,200.98733000000001,44.53628,-7,-2.5e-05,21.7g
WISEA J132403.12-012421.9,201.01307,-1.4062700000000001,-18,-5.9e-05,23.0g
WISEA J132404.72-014156.3,201.0196,-1.69897,-23,-7.7e-05,19.1g
WISEA J132406.98+580033.4,201.02889,58.00923,-106,-0.000352,17.41
WISEA J132408.21+245418.5,201.03423999999998,24.90519,-124,-0.000413,18.77
SDSS J132415.97+060849.8,201.06656999999998,6.14717,-140,-0.000468,21.5g
WISEA J132420.00+544538.4,201.08299,54.76051,-100,-0.000334,22.6g
WISEA J132422.10-003954.9,201.09205,-0.6652600000000001,-27791,-0.0927,22.9g
WISEA J132427.69+420625.0,201.1154,42.10702,-63,-0.00021099999999999998,16.4g
WISEA J132442.09+233256.1,201.17526,23.549,-36,-0.00011999999999999999,22.2g
WISEA J132442.11+165042.1,201.17558,16.845,-34,-0.000113,22.1g
SDSS J132446.31+334214.6,201.19297,33.70406,-182,-0.000608,18.73
SDSS J132451.14+365501.9,201.21313,36.9172,-25,-8.2e-05,20.1g
WISEA J132451.28+312335.0,201.21376999999998,31.39325,-119,-0.000397,21.2g
WISEA J132453.67+340037.2,201.22355,34.01048,-19,-6.4e-05,20.8g
SDSS J132455.70+080528.5,201.23209,8.09127,-72,-0.000241,20.3g
2MASS J13245741+2349151,201.23939,23.82078,-59,-0.000198,18.64
SDSS J132459.46+130910.7,201.24777,13.153,-4,-1.4999999999999999e-05,20.0g
SDSS J132459.70+035304.1,201.24877,3.8844800000000004,-10,-3.4e-05,20.9g
SDSS J132459.89+374727.0,201.24956,37.790859999999995,-37,-0.000125,21.8g
WISEA J132500.46-032732.6,201.25185,-3.4592400000000003,-52,-0.000173,19.58
SDSS J132504.39+382613.7,201.26832,38.43716,-91,-0.000304,21.8g
WISEA J132504.67+584053.5,201.26933,58.68148000000001,-452,-0.001508,22.6g
SDSS J132505.48+164250.5,201.27286999999998,16.71404,-18,-5.9e-05,21.1g
WISEA J132506.40+305103.6,201.27663,30.85108,-93,-0.00031,17.4g
2MASS J13250637+6510104,201.27676,65.16957,-33,-0.000109,17.7g
SDSS J132506.63+100004.1,201.27764,10.00115,-13,-4.3e-05,20.8g
WISEA J132507.56+584117.7,201.28158,58.68826,-43,-0.000144,18.2g
SDSS J132510.65+602557.9,201.29443,60.43273000000001,-28,-9.2e-05,16.3g
SDSS J132514.44+383922.0,201.31021,38.65613,-9,-2.8999999999999997e-05,17.4g
WISEA J132517.29+292818.1,201.32214,29.471629999999998,-24,-8.1e-05,22.5g
SDSS J132532.80+573538.7,201.38676,57.594030000000004,-22,-7.3e-05,21.2g
SDSS J132534.73+250725.4,201.39473999999998,25.123739999999998,-1,-2e-06,18.5g
WISEA J132536.26+234410.6,201.40147,23.736320000000003,-43,-0.000144,22.1g
WISEA J132536.46+300019.1,201.402,30.00535,-18,-6.1e-05,18.6g
2MASS J13254602+3828452,201.44177,38.47927,-32,-0.00010800000000000001,18.30
SDSS J132552.55+424208.8,201.46898000000002,42.702459999999995,-9,-2.9999999999999997e-05,19.4g
2MASS J13255960+3834509,201.49818,38.58113,-13,-4.3e-05,21.3g
SDSS J132602.00+493716.7,201.50839,49.62122,-41,-0.000136,20.9g
SDSS J132605.27+113603.7,201.52198,11.60103,-53,-0.000178,18.34
WISEA J132608.87+455705.5,201.53675,45.951190000000004,-49,-0.00016299999999999998,21.6g
WISEA J132609.98+343902.6,201.54163,34.65077,-73,-0.000245,21.8g
WISEA J132620.66+213431.8,201.58612,21.5756,-70,-0.000234,18.0g
WISEA J132624.19+274325.8,201.60081,27.72385,-9,-2.8999999999999997e-05,18.8g
WISEA J132628.07+610457.6,201.61758999999998,61.08255,-36,-0.00011899999999999999,22.4g
SDSS J132629.43+120024.7,201.62266,12.006860000000001,-1,-2e-06,19.78
WISEA J132637.92+215133.9,201.65813,21.85951,-29,-9.6e-05,17.8g
SDSS J132639.84-003501.0,201.66601,-0.58368,-48,-0.00015900000000000002,23.1g
WISEA J132639.95+512915.8,201.66646,51.487590000000004,-157,-0.000523,21.3g
SDSS J132646.38+073305.4,201.69325,7.55151,-186,-0.0006190000000000001,21.9g
WISEA J132646.98+383604.5,201.69573,38.60132,-19,-6.4e-05,18.7g
SDSS J132649.36+494547.0,201.7057,49.76307,-82,-0.00027400000000000005,19.6g
SDSS J132652.69+084141.3,201.71958,8.69483,-11,-3.7e-05,19.2g
WISEA J132700.16+374415.9,201.75095,37.73789,-20,-6.6e-05,22.1g
WISEA J132700.49-032336.9,201.75217,-3.39351,-60,-0.00020099999999999998,21.3g
SDSS J132701.86+172913.7,201.75775,17.48716,-68,-0.00022799999999999999,21.5g
2MASS J13271058+3754471,201.79415,37.91316,-31,-0.00010400000000000001,18.89
SDSS J132711.84+131319.1,201.79936,13.222010000000001,-70,-0.000234,22.3g
WISEA J132719.06-002854.4,201.8294,-0.48181999999999997,-9,-2.9999999999999997e-05,19.0g
WISEA J132721.25+280844.8,201.83851,28.14578,-598,-0.001995,21.2g
WISEA J132725.74+223935.8,201.85717,22.65987,-43,-0.000145,19.1g
SDSS J132730.15+062151.6,201.87568000000002,6.36431,-13,-4.4e-05,21.3g
SDSS J132737.49+623337.7,201.9063,62.56041999999999,-102,-0.000339,21.7g
SDSS J132738.47+350944.8,201.91031,35.162490000000005,-25,-8.4e-05,23.2g
SDSS J132738.69+161414.8,201.91122,16.237460000000002,-189,-0.0006309999999999999,21.9g
WISEA J132742.67+645446.7,201.92746,64.91279,-2,-6e-06,21.7g
SDSS J132747.37+220050.0,201.9474,22.013920000000002,-2,-7.000000000000001e-06,21.8g
SDSS J132750.94+634449.0,201.96228,63.74695,-211,-0.0007030000000000001,21.1g
SDSS J132751.25+382840.5,201.96357,38.47793,-30,-0.0001,19.4g
WISEA J132754.49+611919.0,201.977,61.32206,-66,-0.00022,17.5g
WISEA J132755.81+594447.2,201.98287,59.74658,-30,-0.000101,21.5g
SDSS J132756.26+615157.6,201.9845,61.86595,-249,-0.0008320000000000001,21.4g
SDSS J132800.16+350159.5,202.00066999999999,35.03321,-26,-8.8e-05,21.2g
SDSS J132803.89+171957.4,202.01626000000002,17.332729999999998,-938,-0.003129,20.7g
WISEA J132807.89+355023.2,202.03298999999998,35.839659999999995,-28,-9.300000000000001e-05,21.0g
SDSS J132809.89+330319.1,202.04125,33.05533,-52,-0.000174,21.2g
WISEA J132813.27+251208.6,202.05501,25.20232,-188,-0.0006259999999999999,18.75
2MASS J13281451+5911179,202.06049,59.188190000000006,-122,-0.000407,19.0g
SDSS J132818.82+485317.1,202.07844,48.88811,-10,-3.2e-05,21.0g
WISEA J132820.81+385940.0,202.0867,38.99443,-6,-1.9e-05,17.6g
WISEA J132824.33+105827.8,202.10141000000002,10.97434,-47,-0.00015800000000000002,21.7g
WISEA J132824.66+483144.9,202.10286000000002,48.52943,-103,-0.000344,21.1g
WISEA J132826.79+241954.9,202.11167,24.33192,0,-1e-06,18.49
WISEA J132828.06+460522.3,202.11709,46.08978,-261,-0.000872,18.1g
SDSS J132830.08+132125.3,202.12535,13.3571,-12,-3.9e-05,19.1g
SDSS J132830.86+472947.1,202.12861,47.49642,-35,-0.000117,21.6g
SDSS J132833.64+481711.8,202.14018000000002,48.28662,-11,-3.6e-05,22.2g
SDSS J132842.79+083407.7,202.1783,8.56887,-12,-4e-05,20.7g
SDSS J132845.97+254343.7,202.19156999999998,25.72883,-221,-0.0007379999999999999,19.05
WISEA J132846.96+422419.7,202.19562,42.40548,-12,-3.9e-05,18.39
SDSS J132851.11+471304.1,202.21301,47.217859999999995,-56,-0.00018600000000000002,20.5g
SDSS J132854.16+005728.0,202.22569,0.9577899999999999,-2,-8e-06,21.9g
WISEA J132854.91+384821.0,202.22887,38.80614,-4,-1.3000000000000001e-05,21.0g
SDSS J132901.74+415350.9,202.2573,41.89748,-55,-0.000185,22.6g
SDSS J132904.56+560906.3,202.26905,56.151680000000006,-53,-0.000177,21.7g
SDSS J132907.83+520354.7,202.28264,52.0652,-54,-0.00018,21.7g
WISEA J132923.86+464046.5,202.34957,46.67947,-1240,-0.004136,18.4g
WISEA J132928.23+505434.0,202.36762,50.90948,-7,-2.3e-05,18.5E
WISEA J132929.57+355205.9,202.37316,35.8684,-29,-9.8e-05,19.2g
WISEA J132934.60+412656.9,202.39414,41.44891,-5,-1.8e-05,21.2g
WISEA J132937.79+153827.2,202.40757,15.64132,-100,-0.000332,20.8g
WISEA J132943.93+192654.0,202.43307,19.44837,-27,-8.9e-05,18.7g
SDSS J132945.47+485118.0,202.43952,48.855,-199,-0.000663,21.3g
SDSS J132946.31+413553.9,202.44296,41.59833,-193,-0.000644,21.6g
SDSS J132952.38+601725.5,202.46844,60.29042,-7,-2.2e-05,20.9g
WISEA J132959.93+270458.9,202.49981,27.08294,-1,-3e-06,18.7g
SDSS J133002.07+062813.6,202.50865,6.47045,-45,-0.00015,21.3g
WISEA J133004.92+645625.7,202.52032,64.9405,-32,-0.00010700000000000001,21.4g
WISEA J133006.46+264818.0,202.52716999999998,26.805,-86,-0.000286,21.0g
WISEA J133021.01+393529.0,202.58749,39.5914,-47,-0.000156,21.1g
SDSS J133025.86+455046.5,202.60778,45.84625,-70,-0.000233,22.7g
WISEA J133027.57+062454.7,202.61503000000002,6.41526,-82,-0.00027400000000000005,17.7g
WISEA J133027.73+392210.4,202.61557,39.3696,-54,-0.00017900000000000001,18.0g
SDSS J133031.55+451022.3,202.63148999999999,45.17287,-20,-6.8e-05,23.2g
WISEA J133037.84+294101.0,202.65764,29.68342,-62,-0.00020800000000000001,17.6
WISEA J133038.74+411233.1,202.66133,41.20923,-52,-0.000174,23.1g
WISEA J133039.44+265214.5,202.66433999999998,26.87078,0,-1e-06,17.9g
WISEA J133041.87+563804.6,202.67443,56.63471,-52,-0.000173,21.7g
SDSS J133042.69+394617.6,202.67792,39.771570000000004,-22,-7.2e-05,20.8g
SDSS J133043.00+423030.4,202.67918,42.50847,-40,-0.000135,20.7g
WISEA J133045.56+004421.8,202.68974,0.73934,-16,-5.5e-05,22.4g
WISEA J133046.24+461412.9,202.69288999999998,46.2369,-87,-0.00028900000000000003,22.5g
2MASS J13304686+2612117,202.69537,26.20319,-57,-0.00018899999999999999,17.6g
SDSS J133054.59+145305.1,202.72752,14.88475,-169,-0.000563,20.3g
WISEA J133054.62+664330.8,202.72794,66.72524,-59,-0.000197,19.3g
WISEA J133056.75+505353.1,202.73633,50.89826,-41,-0.00013700000000000002,19.5g
WISEA J133058.29+065645.8,202.74291000000002,6.946110000000001,-50,-0.000167,16.1g
SDSS J133058.62+400147.9,202.74426,40.03,-163,-0.000544,21.6g
SDSS J133059.16+054716.2,202.74652,5.78785,-49,-0.000162,21.4g
SDSS J133059.53+460952.9,202.74808000000002,46.16471,-799,-0.002664,23.5g
SDSS J133059.76+333811.0,202.74903,33.63642,-40,-0.000135,22.8g
WISEA J133100.41+665219.6,202.75179,66.87209,-8,-2.6000000000000002e-05,15.8g
SDSS J133101.38+340854.3,202.75579,34.14845,-12,-4.1e-05,22.4g
SDSS J133106.82-012631.1,202.77845,-1.4419899999999999,-5,-1.7e-05,20.9g
WISEA J133108.54+223406.2,202.78562,22.56839,-81,-0.00027,18.37
WISEA J133113.46+481935.2,202.80601000000001,48.32634,-31,-0.000105,22.1g
WISEA J133114.64+385201.9,202.81101,38.86725,-80,-0.000268,21.8g
SDSS J133114.69+285422.9,202.81124,28.906390000000002,-38,-0.000127,21.4g
WISEA J133115.58+231904.0,202.81489,23.31786,-37,-0.000125,19.80
WISEA J133121.45+493709.1,202.83991,49.61908,-9,-2.8999999999999997e-05,21.0g
WISEA J133124.16+110115.9,202.85055,11.02121,-13,-4.4e-05,18.64
SDSS J133125.28+335644.6,202.85536000000002,33.94572,-151,-0.000504,22.3g
WISEA J133129.11+140820.7,202.87125,14.13906,-76,-0.000252,17.2g
SDSS J133130.51+114217.9,202.87716,11.70498,-29,-9.6e-05,21.1g
WISEA J133133.46+122454.6,202.88958,12.41511,-49,-0.000165,19.7g
WISEA J133133.85+193725.1,202.89088,19.623620000000003,-57,-0.00018899999999999999,20.8g
WISEA J133138.74+291332.7,202.9113,29.22588,-54,-0.000181,22.3g
SDSS J133140.64+054433.1,202.91935,5.74256,-23,-7.6e-05,21.4g
2MASS J13314705+4125228,202.94619,41.42301,-6,-2e-05,19.3g
