

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.


queryDateTime:2019-09-27T12:25:26PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.	Object Name	RA	DEC	Type	Velocity	Redshift	Redshift Flag	Magnitude and Filter	Separation	References	Notes	Photometry Points	Positions	Redshift Points	Diameter Points	Associations
103	SDSS J074821.10+450912.2	117.08795 	  45.15341 	G	1661554	 5.542347 	SPEC	23.4g	  0.000	0	0	15	2	1	4	0
104	SDSS J074829.74+450621.4	117.12395 	  45.10597 	G	1661557	 5.542358 	SPEC	24.2g	  0.000	0	0	15	2	1	4	0
105	SDSS J074831.35+435225.1	117.13064 	  43.87364 	G	1597780	 5.329621 	SPEC	20.8g	  0.000	0	0	15	2	1	4	0
106	SDSS J074848.65+184416.7	117.20271 	  18.73799 	G	1639371	 5.468351 	SPEC	22.3g	  0.000	2	0	15	2	1	4	0
107	SDSS J074900.77+450138.9	117.25323 	  45.02750 	G	1284806	 4.285650 	SPEC	22.1g	  0.000	0	0	15	3	2	4	0
108	SDSS J074901.93+450123.3	117.25804 	  45.02316 	G	1301990	 4.342969 	SPEC	22.2g	  0.000	2	0	15	2	1	4	0
109	SDSS J074955.36+110345.5	117.48070 	  11.06266 	G	1655322	 5.521559 	SPEC	23.6g	  0.000	0	0	15	2	1	4	0
110	SDSS J075001.72+453806.6	117.50719 	  45.63517 	G	1673976	 5.583783 	SPEC	20.7g	  0.000	1	0	15	2	1	4	0
111	SDSS J075022.22+182550.1	117.59262 	  18.43059 	G	1720623	 5.739380 	SPEC	22.8g	  0.000	2	0	15	2	1	4	0
112	SDSS J075029.64+450805.9	117.62351 	  45.13497 	G	911683	 3.041047 	SPEC	22.0g	  0.000	5	0	15	5	4	4	0
113	SDSS J075029.65+452300.3	117.62358 	  45.38342 	G	2090131	 6.971925 	SPEC	22.8g	  0.000	0	0	15	2	1	4	0
114	SDSS J075037.40+430820.6	117.65585 	  43.13907 	G	2049172	 6.835300 	SPEC	21.5g	  0.000	0	0	15	2	1	4	0
115	SDSS J075200.04+442313.5	118.00018 	  44.38708 	G	1890457	 6.305885 	SPEC	21.3g	  0.000	2	0	15	2	1	4	0
116	SDSS J075218.29+293514.8	118.07621 	  29.58746 	G	2013237	 6.715434 	SPEC	22.9g	  0.000	1	0	15	3	1	4	0
117	SDSS J075311.66+450503.6	118.29858 	  45.08435 	G	1625287	 5.421372 	SPEC	22.4g	  0.000	0	0	15	2	1	4	0
118	SDSS J075315.33+305843.5	118.31390 	  30.97875 	G	2087010	 6.961516 	SPEC	21.9g	  0.000	1	0	15	2	1	4	0
119	SDSS J075324.92+334316.8	118.35386 	  33.72134 	G	1084168	 3.616394 	SPEC	22.3g	  0.000	1	0	15	2	1	4	0
120	SDSS J075332.87+302622.4	118.38697 	  30.43957 	G	1181317	 3.940449 	SPEC	21.7g	  0.000	1	0	15	2	1	4	0
121	SDSS J075406.78+312053.9	118.52826 	  31.34833 	G	1994287	 6.652223 	SPEC	21.8g	  0.000	2	0	15	2	1	4	0
122	SDSS J075409.12+454030.8	118.53802 	  45.67524 	G	1987051	 6.628088 	SPEC	22.7g	  0.000	0	0	15	2	1	4	0
123	SDSS J075454.23+115032.3	118.72600 	  11.84232 	G	1100175	 3.669787 	SPEC	22.5g	  0.000	1	0	15	2	1	4	1
124	SDSS J075642.33+130501.9	119.17639 	  13.08388 	G	1587452	 5.295169 	SPEC	21.3g	  0.000	0	0	15	2	1	4	0
125	SDSS J075740.87+460226.7	119.42033 	  46.04075 	G	1694420	 5.651976 	SPEC	22.3g	  0.000	2	0	15	3	2	4	0
126	SDSS J075758.59+354047.1	119.49415 	  35.67976 	G	1471343	 4.907872 	SPEC	21.0g	  0.000	2	0	15	2	1	4	0
127	SDSS J075932.26+321819.5	119.88445 	  32.30542 	G	1277537	 4.261405 	SPEC	22.0g	  0.000	1	0	15	2	1	4	0
128	SDSS J075932.74+232844.2	119.88645 	  23.47895 	G	2097309	 6.995870 	SPEC	22.1g	  0.000	2	0	15	2	1	4	0
129	SDSS J080041.39+182748.5	120.17250 	  18.46349 	G	1837689	 6.129869 	SPEC	22.3g	  0.000	2	0	15	2	1	4	0
130	SDSS J080141.42+460621.6	120.42261 	  46.10602 	G	1186303	 3.957081 	SPEC	19.9g	  0.000	0	0	15	2	1	4	0
131	SDSS J080315.66+470446.5	120.81528 	  47.07959 	G	1769327	 5.901839 	SPEC	22.9g	  0.000	0	0	15	2	1	4	0
132	SDSS J080430.53+481409.1	121.12723 	  48.23587 	G	1815745	 6.056673 	SPEC	22.5g	  0.000	2	0	15	2	1	4	0
133	SDSS J080440.19+500548.2	121.16749 	  50.09673 	G	1963915	 6.550914 	SPEC	19.1g	  0.000	1	0	15	2	1	4	1
134	SDSS J080533.16+352539.7	121.38819 	  35.42771 	G	1663729	 5.549603 	SPEC	22.1g	  0.000	2	0	15	2	1	4	0
135	SDSS J080627.62+552240.0	121.61512 	  55.37778 	G	1931576	 6.443042 	SPEC	22.8g	  0.000	0	0	15	2	1	3	0
136	SDSS J080841.91+133451.8	122.17463 	  13.58108 	G	972983	 3.245520 	SPEC	21.8g	  0.000	5	0	15	3	2	4	0
137	SDSS J080857.41+140651.0	122.23924 	  14.11417 	G	1287101	 4.293305 	SPEC	16.8g	  0.000	2	0	15	2	1	4	0
138	SDSS J080941.56+464005.7	122.42318 	  46.66825 	G	1253597	 4.181549 	SPEC	21.5g	  0.000	0	0	15	2	1	4	0
139	SDSS J080954.97+492447.3	122.47905 	  49.41315 	G	1622104	 5.410757 	SPEC	22.6g	  0.000	0	0	15	2	1	4	0
140	SDSS J081050.78+015350.0	122.71160 	   1.89722 	G	1192217	 3.976808 	SPEC	22.2g	  0.000	2	0	15	2	1	4	0
141	SDSS J081136.04+430348.8	122.90019 	  43.06358 	G	1317731	 4.395477 	SPEC	22.5g	  0.000	0	0	15	2	1	4	0
142	SDSS J081204.66+461230.8	123.01944 	  46.20858 	G	1239182	 4.133464 	SPEC	23.3g	  0.000	0	0	15	2	1	4	0
143	SDSS J081244.81+203311.1	123.18674 	  20.55309 	G	2097120	 6.995237 	SPEC	22.3g	  0.000	2	0	15	2	1	4	0
144	SDSS J081319.85+430952.6	123.33274 	  43.16462 	G	1335378	 4.454341 	SPEC	22.4g	  0.000	0	0	15	2	1	4	0
145	SDSS J081422.14+430835.8	123.59226 	  43.14329 	G	1288173	 4.296882 	SPEC	22.5g	  0.000	0	0	15	2	1	4	0
146	SDSS J081431.01+144151.1	123.62923 	  14.69754 	G	923721	 3.081201 	SPEC	22.1g	  0.000	1	0	15	2	1	4	0
147	SDSS J081456.95+233751.5	123.73731 	  23.63098 	G	1768681	 5.899685 	SPEC	21.3g	  0.000	2	0	15	2	1	4	0
148	SDSS J081520.06+545947.3	123.83362 	  54.99648 	G	1748734	 5.833148 	SPEC	19.8g	  0.000	0	0	15	2	1	4	0
149	SDSS J081534.31+440300.9	123.89298 	  44.05025 	G	1353017	 4.513178 	SPEC	22.1g	  0.000	0	0	15	2	1	4	0
150	SDSS J081551.61+213709.7	123.96508 	  21.61937 	G	1259023	 4.199647 	SPEC	15.7g	  0.000	2	0	15	2	1	4	0
151	SDSS J081559.32+561441.8	123.99719 	  56.24497 	G	1219841	 4.068951 	SPEC	23.0g	  0.000	0	0	15	2	1	4	0
152	SDSS J081637.24+485134.9	124.15519 	  48.85971 	G	1444710	 4.819034 	SPEC	22.5g	  0.000	0	0	15	2	1	4	0
153	SDSS J081645.55+063548.8	124.18980 	   6.59689 	G	2037906	 6.797722 	SPEC	21.7g	  0.000	2	0	15	2	1	4	0
154	SDSS J081912.75+152153.6	124.80316 	  15.36491 	G	1901632	 6.343160 	SPEC	23.3g	  0.000	0	0	15	2	1	4	0
155	SDSS J082000.21+090727.2	125.00088 	   9.12424 	G	1682104	 5.610893 	SPEC	22.1g	  0.000	0	0	15	2	1	4	0
156	SDSS J082113.50+200503.6	125.30627 	  20.08436 	G	1039541	 3.467535 	SPEC	21.7g	  0.000	2	0	15	2	1	4	0
157	SDSS J082117.63+243711.6	125.32347 	  24.61991 	G	2089103	 6.968496 	SPEC	21.5g	  0.000	2	0	15	2	1	4	0
158	SDSS J082153.68+435859.8	125.47369 	  43.98329 	G	1935955	 6.457651 	SPEC	19.7g	  0.000	0	0	15	2	1	4	0
159	SDSS J082355.44+030921.7	125.98102 	   3.15604 	G	1014838	 3.385134 	SPEC	21.4g	  0.000	2	0	15	2	1	4	0
160	SDSS J082422.06+074943.0	126.09193 	   7.82864 	G	1378100	 4.596847 	SPEC	22.2g	  0.000	2	0	15	2	1	4	0
161	SDSS J082522.51+441104.4	126.34381 	  44.18458 	G	2072841	 6.914254 	SPEC	22.0g	  0.000	0	0	15	2	1	4	0
162	SDSS J082614.30+071955.4	126.55962 	   7.33206 	G	1276216	 4.256999 	SPEC	22.1g	  0.000	0	0	15	2	1	4	0
163	SDSS J082623.50+121645.6	126.59794 	  12.27936 	G	1802453	 6.012336 	SPEC	22.8g	  0.000	1	0	15	2	1	4	0
164	SDSS J082632.40+483011.6	126.63500 	  48.50323 	G	1818198	 6.064856 	SPEC	21.8g	  0.000	0	0	15	2	1	4	0
165	SDSS J082702.95+003723.0	126.76233 	   0.62306 	G	978209	 3.262954 	SPEC	20.9g	  0.000	2	0	15	2	1	4	0
166	SDSS J082714.53+114735.9	126.81055 	  11.79332 	G	1707193	 5.694583 	SPEC	21.7g	  0.000	0	0	15	2	1	4	0
167	SDSS J082745.77+493701.5	126.94073 	  49.61710 	G	1293035	 4.313100 	SPEC	22.6g	  0.000	0	0	15	2	1	4	0
168	SDSS J082755.15+452750.8	126.97981 	  45.46412 	G	1774110	 5.917793 	SPEC	22.3g	  0.000	0	0	15	2	1	4	0
169	SDSS J082827.38+272949.5	127.11410 	  27.49709 	G	951920	 3.175262 	SPEC	21.9g	  0.000	1	0	15	2	1	4	0
170	SDSS J082829.92+302009.0	127.12469 	  30.33584 	G	1659435	 5.535278 	SPEC	22.3g	  0.000	2	0	15	2	1	4	0
171	SDSS J082859.86+302843.1	127.24943 	  30.47866 	G	2101637	 7.010304 	SPEC	21.0g	  0.000	0	0	15	2	1	4	0
172	SDSS J082934.15+561137.5	127.39230 	  56.19377 	G	1997094	 6.661587 	SPEC	22.9g	  0.000	0	0	15	2	1	4	0
173	SDSS J083156.12+024445.2	127.98384 	   2.74590 	G	2000530	 6.673049 	SPEC	22.3g	  0.000	2	0	15	2	1	4	0
174	SDSS J083207.09+481924.4	128.02958 	  48.32345 	G	1728279	 5.764919 	SPEC	22.7g	  0.000	0	0	15	2	1	3	0
175	SDSS J083209.79+164040.3	128.04081 	  16.67788 	G	2099457	 7.003035 	SPEC	22.4g	  0.000	0	0	15	2	1	4	0
176	SDSS J083247.33+564405.5	128.19723 	  56.73489 	G	1210110	 4.036493 	SPEC	23.2g	  0.000	0	0	15	2	1	4	0
